dictionarySeq,originalCategory,aditCatManFlg,aditCatViewType,aditSuperCatID,aditSuperCatName,aditCatGrpID,aditCatViewName,aditInitialRows,originalTag,aditExists,aditViewFlgs,enumeratedFlg,itemEnumClosedFlg,aditItemViewName,aditFormCode,dbType,bmrbType,dbNullable,internalFlg,rowIndexFlg,lclIDFlg,lclSfIdFlg,sfIdFlg,sfNameFlg,sfCategoryFlg,sfPointerFlg,primaryKey,foreignKeyGroup,foreignTable,foreignColumn,indexFlg,dbTableName,dbColumnName,tagCategory,tagField,loopFlg,seq,dbFlg,validateFlgs,valOverideFlgs,defaultValue,bmrbPdbMatchId,bmrbPdbTransFunc,variableTypeMatch,entryIdFlg,OutputMapExistsFlg,aditAutoInsert,datumCountFlgs,metaDataFlgs,tagDeleteFlgs,RefKeyGroup,RefTable,RefColumn,example,prompt
58790,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Atom_isotope_number_1,N,HHHHH,N,,Atom isotope number 1,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AtomIsotopeNumber1,RDC_constraint,Atom_isotope_number_1,Y,120,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58800,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Resonance_ID_1,N,HHHHH,N,,Resonance ID 1,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,RDCConstraint,ResonanceID1,RDC_constraint,Resonance_ID_1,Y,130,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,11,Resonance,ID,?,n/a
58810,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Assembly_atom_ID_2,N,HHHHH,N,,Assembly atom ID 2,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,RDCConstraint,AssemblyAtomID2,RDC_constraint,Assembly_atom_ID_2,Y,140,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,5,Atom,Assembly_atom_ID,?,n/a
58820,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Entity_assembly_ID_2,N,HHHHH,N,,Entity assembly ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,RDCConstraint,EntityAssemblyID2,RDC_constraint,Entity_assembly_ID_2,Y,150,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,6,Entity_assembly,ID,?,n/a
58830,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Entity_ID_2,N,HHHHH,N,,Entity ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,RDCConstraint,EntityID2,RDC_constraint,Entity_ID_2,Y,160,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,7,Entity_comp_index,Entity_ID,?,n/a
58840,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Comp_index_ID_2,N,HHHHH,N,,Comp index ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,RDCConstraint,CompIndexID2,RDC_constraint,Comp_index_ID_2,Y,170,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,7,Entity_comp_index,ID,?,n/a
58850,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Seq_ID_2,N,HHHHH,N,,Seq ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_poly_seq,Num,,RDCConstraint,SeqID2,RDC_constraint,Seq_ID_2,Y,180,Y,OIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58860,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Comp_ID_2,N,HHHHH,N,,Comp ID 2,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp,ID,,RDCConstraint,CompID2,RDC_constraint,Comp_ID_2,Y,190,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,8,Chem_comp_atom,Comp_ID,?,n/a
58870,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Atom_ID_2,N,HHHHH,N,,Atom ID 2,0,CHAR(12),atcode,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,RDCConstraint,AtomID2,RDC_constraint,Atom_ID_2,Y,200,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,8,Chem_comp_atom,Atom_ID,?,n/a
58880,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Atom_type_2,N,HHHHH,N,,Atom type 2,0,VARCHAR(15),code,NOT NULL,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AtomType2,RDC_constraint,Atom_type_2,Y,210,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58890,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Atom_isotope_number_2,N,HHHHH,N,,Atom isotope number 2,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AtomIsotopeNumber2,RDC_constraint,Atom_isotope_number_2,Y,220,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58900,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Resonance_ID_2,N,HHHHH,N,,Resonance ID 2,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,RDCConstraint,ResonanceID2,RDC_constraint,Resonance_ID_2,Y,230,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,12,Resonance,ID,?,n/a
58910,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Weight,N,HHHHH,N,,Weight,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,Weight,RDC_constraint,Weight,Y,240,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58920,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_val,N,HHHHH,N,,RDC val,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCVal,RDC_constraint,RDC_val,Y,250,Y,MIMIM,MMMMMM,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58930,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_val_err,N,HHHHH,N,,RDC val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCValErr,RDC_constraint,RDC_val_err,Y,260,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58940,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Target_value,N,HHHHH,N,,Target value,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,TargetValue,RDC_constraint,Target_value,Y,270,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58950,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Target_value_uncertainty,N,HHHHH,N,,Target value uncertainty,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,TargetValueUncertainty,RDC_constraint,Target_value_uncertainty,Y,280,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58960,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_lower_bound,N,HHHHH,N,,RDC lower bound,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCLowerBound,RDC_constraint,RDC_lower_bound,Y,290,Y,MIMIM,MMMMMM,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58970,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_upper_bound,N,HHHHH,N,,RDC upper bound,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCUpperBound,RDC_constraint,RDC_upper_bound,Y,300,Y,MIMIM,MMMMMM,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58980,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_lower_linear_limit,N,HHHHH,N,,RDC lower linear limit,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCLowerLinearLimit,RDC_constraint,RDC_lower_linear_limit,Y,310,Y,MIMIM,MMMMMM,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
58990,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_upper_linear_limit,N,HHHHH,N,,RDC upper linear limit,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCUpperLinearLimit,RDC_constraint,RDC_upper_linear_limit,Y,320,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59000,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_val_scale_factor,N,HHHHH,N,,RDC val scale factor,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCValScaleFactor,RDC_constraint,RDC_val_scale_factor,Y,330,Y,MIMIM,MMMMMM,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59010,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_bond_length,N,HHHHH,N,,RDC bond length,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCBondLength,RDC_constraint,RDC_bond_length,Y,340,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59020,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_distant_dependent,N,HHHHH,Y,Y,RDC distant dependent,0,VARCHAR(3),yes_no,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,RDCDistantDependent,RDC_constraint,RDC_distant_dependent,Y,350,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59030,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Source_experiment_ID,N,HHHHH,N,,Source experiment ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Experiment,ID,,RDCConstraint,SourceExperimentID,RDC_constraint,Source_experiment_ID,Y,360,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,13,Experiment,ID,?,n/a
59040,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_record_ID_1,N,HHHHH,N,,PDB record ID 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBRecordID1,RDC_constraint,PDB_record_ID_1,Y,370,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59050,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_model_num_1,N,HHHHH,N,,PDB model num 1,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBModelNum1,RDC_constraint,PDB_model_num_1,Y,380,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59060,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_strand_ID_1,N,HHHHH,N,,PDB strand ID 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBStrandID1,RDC_constraint,PDB_strand_ID_1,Y,390,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59070,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_ins_code_1,N,HHHHH,N,,PDB ins code 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBInsCode1,RDC_constraint,PDB_ins_code_1,Y,400,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59080,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_residue_no_1,N,HHHHH,N,,PDB residue no 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBResidueNo1,RDC_constraint,PDB_residue_no_1,Y,410,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59090,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_residue_name_1,N,HHHHH,N,,PDB residue name 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBResidueName1,RDC_constraint,PDB_residue_name_1,Y,420,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59100,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_atom_name_1,N,HHHHH,N,,PDB atom name 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBAtomName1,RDC_constraint,PDB_atom_name_1,Y,430,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59110,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_record_ID_2,N,HHHHH,N,,PDB record ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBRecordID2,RDC_constraint,PDB_record_ID_2,Y,440,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59120,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_model_num_2,N,HHHHH,N,,PDB model num 2,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBModelNum2,RDC_constraint,PDB_model_num_2,Y,450,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59130,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_strand_ID_2,N,HHHHH,N,,PDB strand ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBStrandID2,RDC_constraint,PDB_strand_ID_2,Y,460,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59140,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_ins_code_2,N,HHHHH,N,,PDB ins code 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBInsCode2,RDC_constraint,PDB_ins_code_2,Y,470,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59150,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_residue_no_2,N,HHHHH,N,,PDB residue no 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBResidueNo2,RDC_constraint,PDB_residue_no_2,Y,480,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59160,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_residue_name_2,N,HHHHH,N,,PDB residue name 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBResidueName2,RDC_constraint,PDB_residue_name_2,Y,490,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59170,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.PDB_atom_name_2,N,HHHHH,N,,PDB atom name 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,PDBAtomName2,RDC_constraint,PDB_atom_name_2,Y,500,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59180,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_entity_assembly_ID_1,N,HHHHH,N,,Auth entity assembly ID 1,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthEntityAssemblyID1,RDC_constraint,Auth_entity_assembly_ID_1,Y,510,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59190,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_asym_ID_1,N,HHHHH,N,,Auth asym ID 1,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAsymID1,RDC_constraint,Auth_asym_ID_1,Y,520,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59200,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_chain_ID_1,N,HHHHH,N,,Auth chain ID 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthChainID1,RDC_constraint,Auth_chain_ID_1,Y,530,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59210,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_seq_ID_1,N,HHHHH,N,,Auth seq ID 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthSeqID1,RDC_constraint,Auth_seq_ID_1,Y,540,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59220,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_comp_ID_1,N,HHHHH,N,,Auth comp ID 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthCompID1,RDC_constraint,Auth_comp_ID_1,Y,550,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59230,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_atom_ID_1,N,HHHHH,N,,Auth atom ID 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAtomID1,RDC_constraint,Auth_atom_ID_1,Y,560,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59240,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_alt_ID_1,N,HHHHH,N,,Auth alt ID 1,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAltID1,RDC_constraint,Auth_alt_ID_1,Y,570,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59250,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_atom_name_1,N,HHHHH,N,,Auth atom name 1,0,CHAR(12),atcode,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAtomName1,RDC_constraint,Auth_atom_name_1,Y,580,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59260,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_entity_assembly_ID_2,N,HHHHH,N,,Auth entity assembly ID 2,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthEntityAssemblyID2,RDC_constraint,Auth_entity_assembly_ID_2,Y,590,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59270,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_asym_ID_2,N,HHHHH,N,,Auth asym ID 2,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAsymID2,RDC_constraint,Auth_asym_ID_2,Y,600,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59280,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_chain_ID_2,N,HHHHH,N,,Auth chain ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthChainID2,RDC_constraint,Auth_chain_ID_2,Y,610,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59290,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_seq_ID_2,N,HHHHH,N,,Auth seq ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthSeqID2,RDC_constraint,Auth_seq_ID_2,Y,620,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59300,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_comp_ID_2,N,HHHHH,N,,Auth comp ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthCompID2,RDC_constraint,Auth_comp_ID_2,Y,630,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59310,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_atom_ID_2,N,HHHHH,N,,Auth atom ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAtomID2,RDC_constraint,Auth_atom_ID_2,Y,640,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59320,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_alt_ID_2,N,HHHHH,N,,Auth alt ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAltID2,RDC_constraint,Auth_alt_ID_2,Y,650,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59330,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Auth_atom_name_2,N,HHHHH,N,,Auth atom name 2,0,CHAR(12),atcode,,,N,?,?,N,N,N,N,,,,,,RDCConstraint,AuthAtomName2,RDC_constraint,Auth_atom_name_2,Y,660,Y,OIOIO,OOOOOO,?,?,?,,N,N,0,?,N,N,?,?,?,?,n/a
59340,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,RDC_constraint_list,Sf_ID,,RDCConstraint,SfID,RDC_constraint,Sf_ID,Y,670,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,N,N,9,RDC_constraint_list,Sf_ID,?,n/a
59350,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Entry,ID,,RDCConstraint,EntryID,RDC_constraint,Entry_ID,Y,680,Y,VIVIV,VVVVVV,?,?,?,,Y,?,3,?,N,N,1;2;3;11;5;6;7;12;13;10,Atom;Entity_assembly;Entity_comp_index;Resonance;Atom;Entity_assembly;Entity_comp_index;Resonance;Experiment;RDC_constraint_list,Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID,?,n/a
59360,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint.RDC_constraint_list_ID,N,HHHHH,N,,RDC constraint list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,RDC_constraint_list,ID,,RDCConstraint,RDCConstraintListID,RDC_constraint,RDC_constraint_list_ID,Y,690,Y,VIVIV,VVVVVV,?,?,?,,N,?,5,?,N,N,10,RDC_constraint_list,ID,?,n/a
59370,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.ID,N,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,Y,Y,?,N,N,N,N,Y,,,,,RDCConstraintCommentOrg,RDCConstraintCommentOrgID,RDC_constraint_comment_org,ID,Y,10,Y,OIOIO,OOOOOO,?,?,?,,N,?,6,?,N,N,?,?,?,?,n/a
59380,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.Comment_text,N,HHHHH,N,,Comment text,0,TEXT,text,NOT NULL,,N,?,?,N,N,N,N,,,,,,RDCConstraintCommentOrg,CommentText,RDC_constraint_comment_org,Comment_text,Y,20,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59390,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.Comment_begin_line,N,HHHHH,N,,Comment begin line,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraintCommentOrg,CommentBeginLine,RDC_constraint_comment_org,Comment_begin_line,Y,30,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59400,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.Comment_begin_column,N,HHHHH,N,,Comment begin column,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraintCommentOrg,CommentBeginColumn,RDC_constraint_comment_org,Comment_begin_column,Y,40,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59410,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.Comment_end_line,N,HHHHH,N,,Comment end line,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraintCommentOrg,CommentEndLine,RDC_constraint_comment_org,Comment_end_line,Y,50,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59420,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.Comment_end_column,N,HHHHH,N,,Comment end column,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,RDCConstraintCommentOrg,CommentEndColumn,RDC_constraint_comment_org,Comment_end_column,Y,60,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
59430,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,RDC_constraint_list,Sf_ID,,RDCConstraintCommentOrg,SfID,RDC_constraint_comment_org,Sf_ID,Y,70,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,N,N,9,RDC_constraint_list,Sf_ID,?,n/a
59440,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Entry,ID,,RDCConstraintCommentOrg,EntryID,RDC_constraint_comment_org,Entry_ID,Y,80,Y,OIOIO,OOOOOO,?,?,?,,Y,?,3,?,N,N,10,RDC_constraint_list,Entry_ID,?,n/a
59450,RDC_constraints,N,T6,8,structure,770,RDC constraint,,_RDC_constraint_comment_org.RDC_constraint_list_ID,N,HHHHH,N,,RDC constraint list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,RDC_constraint_list,ID,,RDCConstraintCommentOrg,RDCConstraintListID,RDC_constraint_comment_org,RDC_constraint_list_ID,Y,90,Y,OIOIO,OOOOOO,?,?,?,,N,?,5,?,N,N,10,RDC_constraint_list,ID,?,n/a
