dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
56980,Distance_constraint_software,Software_label,?,?
56990,Distance_constraint_software,Method_ID,?,?
57000,Distance_constraint_software,Method_label,?,?
57010,Distance_constraint_software,Sf_ID,?,?
57020,Distance_constraint_software,Entry_ID,?,?
57030,Distance_constraint_software,Distance_constraint_list_ID,?,?
57040,Dist_constr_software_setting,Software_ID,?,?
57050,Dist_constr_software_setting,Type,?,?
57060,Dist_constr_software_setting,Value,?,?
57070,Dist_constr_software_setting,Range,?,?
57080,Dist_constr_software_setting,Sf_ID,?,?
57090,Dist_constr_software_setting,Entry_ID,?,?
57100,Dist_constr_software_setting,Distance_constraint_list_ID,?,?
57110,Dist_constraint_tree,Constraint_ID,?,?
57120,Dist_constraint_tree,Node_ID,?,?
57130,Dist_constraint_tree,Down_node_ID,?,?
57140,Dist_constraint_tree,Right_node_ID,?,?
57150,Dist_constraint_tree,Logic_operation,?,?
57160,Dist_constraint_tree,Sf_ID,?,?
57170,Dist_constraint_tree,Entry_ID,?,?
57180,Dist_constraint_tree,Distance_constraint_list_ID,?,?
57190,Dist_constraint,Tree_node_member_constraint_ID,?,?
57200,Dist_constraint,Tree_node_member_node_ID,?,?
57210,Dist_constraint,Contribution_fractional_val,?,?
57220,Dist_constraint,Constraint_tree_node_member_ID,?,?
57230,Dist_constraint,Assembly_atom_ID,?,?
57240,Dist_constraint,Entity_assembly_ID,?,?
57250,Dist_constraint,Entity_ID,?,?
57260,Dist_constraint,Comp_index_ID,?,?
57270,Dist_constraint,Seq_ID,?,?
57280,Dist_constraint,Comp_ID,?,?
57290,Dist_constraint,Atom_ID,?,?
57300,Dist_constraint,Atom_type,?,?
57310,Dist_constraint,Atom_isotope_number,?,?
57320,Dist_constraint,Resonance_ID,?,?
57330,Dist_constraint,Auth_asym_ID,?,?
57340,Dist_constraint,Auth_entity_assembly_ID,?,?
57350,Dist_constraint,Auth_seq_ID,?,?
57360,Dist_constraint,Auth_comp_ID,?,?
57370,Dist_constraint,Auth_atom_ID,?,?
57380,Dist_constraint,Sf_ID,?,?
57390,Dist_constraint,Entry_ID,?,?
57400,Dist_constraint,Distance_constraint_list_ID,?,?
57410,Dist_constraint_value,Constraint_ID,?,?
57420,Dist_constraint_value,Tree_node_ID,?,?
57430,Dist_constraint_value,Source_experiment_ID,?,?
57440,Dist_constraint_value,Spectral_peak_ID,?,?
57450,Dist_constraint_value,Spectral_peak_list_ID,?,?
57460,Dist_constraint_value,Intensity_val,?,?
57470,Dist_constraint_value,Intensity_lower_val_err,?,?
57480,Dist_constraint_value,Intensity_upper_val_err,?,?
57490,Dist_constraint_value,Distance_val,?,?
57500,Dist_constraint_value,Distance_lower_bound_val,?,?
57510,Dist_constraint_value,Distance_upper_bound_val,?,?
57520,Dist_constraint_value,Sf_ID,?,?
57530,Dist_constraint_value,Entry_ID,?,?
57540,Dist_constraint_value,Distance_constraint_list_ID,?,?
57550,Dist_constraint_comment_org,ID,?,?
57560,Dist_constraint_comment_org,Comment_text,?,?
57570,Dist_constraint_comment_org,Comment_begin_line,?,?
57580,Dist_constraint_comment_org,Comment_begin_column,?,?
57590,Dist_constraint_comment_org,Comment_end_line,?,?
57600,Dist_constraint_comment_org,Comment_end_column,?,?
57610,Dist_constraint_comment_org,Sf_ID,?,?
57620,Dist_constraint_comment_org,Entry_ID,?,?
57630,Dist_constraint_comment_org,Distance_constraint_list_ID,?,?
57640,Dist_constraint_parse_err,ID,?,?
57650,Dist_constraint_parse_err,Content,?,?
57660,Dist_constraint_parse_err,Begin_line,?,?
57670,Dist_constraint_parse_err,Begin_column,?,?
57680,Dist_constraint_parse_err,End_line,?,?
57690,Dist_constraint_parse_err,End_column,?,?
57700,Dist_constraint_parse_err,Sf_ID,?,?
57710,Dist_constraint_parse_err,Entry_ID,?,?
57720,Dist_constraint_parse_err,Distance_constraint_list_ID,?,?
57730,Dist_constraint_parse_file,ID,?,?
57740,Dist_constraint_parse_file,Name,?,?
57750,Dist_constraint_parse_file,Sf_ID,?,?
57760,Dist_constraint_parse_file,Entry_ID,?,?
57770,Dist_constraint_parse_file,Distance_constraint_list_ID,?,?
57780,Dist_constraint_conv_err,ID,?,?
57790,Dist_constraint_conv_err,Dist_constraint_parse_file_ID,?,?
57800,Dist_constraint_conv_err,Parse_file_constraint_ID,?,?
57810,Dist_constraint_conv_err,Conv_error_type,?,?
57820,Dist_constraint_conv_err,Conv_error_note,?,?
57830,Dist_constraint_conv_err,Sf_ID,?,?
57840,Dist_constraint_conv_err,Entry_ID,?,?
57850,Dist_constraint_conv_err,Distance_constraint_list_ID,?,?
57860,Floating_chirality_assign,Sf_category,?,?
57870,Floating_chirality_assign,Sf_framecode,?,?
57880,Floating_chirality_assign,Entry_ID,?,?
57890,Floating_chirality_assign,Sf_ID,?,?
57900,Floating_chirality_assign,ID,?,?
57910,Floating_chirality_assign,Name,?,?
57920,Floating_chirality_assign,Data_file_name,?,?
57930,Floating_chirality_assign,Details,?,?
57940,Floating_chirality_assign,Stereo_count,?,?
57950,Floating_chirality_assign,Stereo_assigned_count,?,?
57960,Floating_chirality_software,Software_ID,?,?
57970,Floating_chirality_software,Software_label,?,?
57980,Floating_chirality_software,Method_ID,?,?
57990,Floating_chirality_software,Method_label,?,?
58000,Floating_chirality_software,Sf_ID,?,?
58010,Floating_chirality_software,Entry_ID,?,?
58020,Floating_chirality_software,Floating_chirality_assign_ID,?,?
58030,Floating_chirality,ID,?,?
58040,Floating_chirality,Assembly_atom_ID_1,?,?
58050,Floating_chirality,Entity_assembly_ID_1,?,?
58060,Floating_chirality,Entity_ID_1,?,?
58070,Floating_chirality,Comp_index_ID_1,?,?
58080,Floating_chirality,Seq_ID_1,?,?
58090,Floating_chirality,Comp_ID_1,?,?
58100,Floating_chirality,Atom_ID_1,?,?
58110,Floating_chirality,Atom_type_1,?,?
58120,Floating_chirality,Resonance_ID_1,?,?
58130,Floating_chirality,Assembly_atom_ID_2,?,?
58140,Floating_chirality,Entity_assembly_ID_2,?,?
58150,Floating_chirality,Entity_ID_2,?,?
58160,Floating_chirality,Comp_index_ID_2,?,?
58170,Floating_chirality,Seq_ID_2,?,?
58180,Floating_chirality,Comp_ID_2,?,?
58190,Floating_chirality,Atom_ID_2,?,?
58200,Floating_chirality,Atom_type_2,?,?
58210,Floating_chirality,Resonance_ID_2,?,?
58220,Floating_chirality,Stereospecific_assignment_code,?,?
58230,Floating_chirality,Auth_asym_ID_1,?,?
58240,Floating_chirality,Auth_entity_assembly_ID_1,?,?
58250,Floating_chirality,Auth_seq_ID_1,?,?
58260,Floating_chirality,Auth_comp_ID_1,?,?
58270,Floating_chirality,Auth_atom_ID_1,?,?
58280,Floating_chirality,Auth_asym_ID_2,?,?
58290,Floating_chirality,Auth_entity_assembly_ID_2,?,?
58300,Floating_chirality,Auth_seq_ID_2,?,?
58310,Floating_chirality,Auth_comp_ID_2,?,?
58320,Floating_chirality,Auth_atom_ID_2,?,?
58330,Floating_chirality,Sf_ID,?,?
58340,Floating_chirality,Entry_ID,?,?
58350,Floating_chirality,Floating_chirality_assign_ID,?,?
58360,Torsion_angle_constraint_list,Sf_category,?,?
58370,Torsion_angle_constraint_list,Sf_framecode,?,?
58380,Torsion_angle_constraint_list,Entry_ID,C,Entry ID
58390,Torsion_angle_constraint_list,Sf_ID,?,?
58400,Torsion_angle_constraint_list,ID,C,Torsion angle constraint list ID
58410,Torsion_angle_constraint_list,Name,?,?
58420,Torsion_angle_constraint_list,Data_file_name,?,?
58430,Torsion_angle_constraint_list,Constraint_file_ID,?,?
58440,Torsion_angle_constraint_list,Potential_type,?,?
58450,Torsion_angle_constraint_list,Constraint_type,?,?
58460,Torsion_angle_constraint_list,NEF_constraint_origin,?,?
58470,Torsion_angle_constraint_list,Block_ID,?,?
58480,Torsion_angle_constraint_list,Details,?,?
58490,Torsion_angle_constraint_list,Text_data_format,?,?
58500,Torsion_angle_constraint_list,Text_data,?,?
58510,Torsion_angle_constraints_expt,Experiment_ID,?,?
58520,Torsion_angle_constraints_expt,Experiment_name,?,?
58530,Torsion_angle_constraints_expt,Method_ID,?,?
58540,Torsion_angle_constraints_expt,Method_label,?,?
58550,Torsion_angle_constraints_expt,Sample_ID,?,?
58560,Torsion_angle_constraints_expt,Sample_label,?,?
58570,Torsion_angle_constraints_expt,Sample_state,?,?
58580,Torsion_angle_constraints_expt,Sf_ID,?,?
58590,Torsion_angle_constraints_expt,Entry_ID,?,?
58600,Torsion_angle_constraints_expt,Torsion_angle_constraint_list_ID,?,?
58610,Torsion_angle_constraint_software,Software_ID,?,?
58620,Torsion_angle_constraint_software,Software_label,?,?
58630,Torsion_angle_constraint_software,Method_ID,?,?
58640,Torsion_angle_constraint_software,Method_label,?,?
58650,Torsion_angle_constraint_software,Sf_ID,?,?
58660,Torsion_angle_constraint_software,Entry_ID,?,?
58670,Torsion_angle_constraint_software,Torsion_angle_constraint_list_ID,?,?
58680,Karplus_equation,Torsion_angle_code,?,?
58690,Karplus_equation,Citation_ID,?,?
58700,Karplus_equation,Citation_label,?,?
58710,Karplus_equation,Sf_ID,?,?
58720,Karplus_equation,Entry_ID,?,?
58730,Karplus_equation,Torsion_angle_constraint_list_ID,?,?
58740,Torsion_angle_constraint,Index_ID,?,?
58750,Torsion_angle_constraint,ID,C,Torsion angle constraint ID
58760,Torsion_angle_constraint,Combination_ID,?,?
58770,Torsion_angle_constraint,Set_ID,?,?
58780,Torsion_angle_constraint,Torsion_angle_name,C,Torsion angle name
58790,Torsion_angle_constraint,Assembly_atom_ID_1,?,?
58800,Torsion_angle_constraint,Entity_assembly_ID_1,C,Entity assembly ID
58810,Torsion_angle_constraint,Entity_ID_1,C,Entity ID
58820,Torsion_angle_constraint,Comp_index_ID_1,C,Sequence number
58830,Torsion_angle_constraint,Seq_ID_1,?,?
58840,Torsion_angle_constraint,Comp_ID_1,C,Residue code (Res 1)
58850,Torsion_angle_constraint,Atom_ID_1,C,Atom name (Atom 1)
58860,Torsion_angle_constraint,Atom_type_1,?,?
58870,Torsion_angle_constraint,Resonance_ID_1,?,?
58880,Torsion_angle_constraint,Assembly_atom_ID_2,?,?
58890,Torsion_angle_constraint,Entity_assembly_ID_2,C,Entity assembly ID
58900,Torsion_angle_constraint,Entity_ID_2,C,Entity ID
58910,Torsion_angle_constraint,Comp_index_ID_2,C,Sequence number
58920,Torsion_angle_constraint,Seq_ID_2,?,?
58930,Torsion_angle_constraint,Comp_ID_2,C,Residue code (Res 2)
58940,Torsion_angle_constraint,Atom_ID_2,C,Atom name (Atom 2)
58950,Torsion_angle_constraint,Atom_type_2,?,?
58960,Torsion_angle_constraint,Resonance_ID_2,?,?
58970,Torsion_angle_constraint,Assembly_atom_ID_3,?,?
58980,Torsion_angle_constraint,Entity_assembly_ID_3,C,Entity assembly ID
58990,Torsion_angle_constraint,Entity_ID_3,C,Entity ID
59000,Torsion_angle_constraint,Comp_index_ID_3,C,Sequence number
59010,Torsion_angle_constraint,Seq_ID_3,?,?
59020,Torsion_angle_constraint,Comp_ID_3,C,Residue code (Res 3)
59030,Torsion_angle_constraint,Atom_ID_3,C,Atom name (Atom 3)
59040,Torsion_angle_constraint,Atom_type_3,?,?
59050,Torsion_angle_constraint,Resonance_ID_3,?,?
59060,Torsion_angle_constraint,Assembly_atom_ID_4,?,?
59070,Torsion_angle_constraint,Entity_assembly_ID_4,C,Entity assembly ID
59080,Torsion_angle_constraint,Entity_ID_4,C,Entity ID
59090,Torsion_angle_constraint,Comp_index_ID_4,C,Sequence number
59100,Torsion_angle_constraint,Seq_ID_4,?,?
59110,Torsion_angle_constraint,Comp_ID_4,C,Residue code (Res 4)
59120,Torsion_angle_constraint,Atom_ID_4,C,Atom name (Atom 4)
59130,Torsion_angle_constraint,Atom_type_4,?,?
59140,Torsion_angle_constraint,Resonance_ID_4,?,?
59150,Torsion_angle_constraint,Angle_lower_bound_val,C,Lower bound
59160,Torsion_angle_constraint,Angle_upper_bound_val,C,Upper bound
59170,Torsion_angle_constraint,Angle_target_val,?,?
59180,Torsion_angle_constraint,Angle_target_val_err,?,?
59190,Torsion_angle_constraint,Angle_lower_linear_limit,?,?
59200,Torsion_angle_constraint,Angle_upper_linear_limit,?,?
59210,Torsion_angle_constraint,Weight,?,?
59220,Torsion_angle_constraint,Source_experiment_ID,?,?
59230,Torsion_angle_constraint,Figure_of_merit,?,?
59240,Torsion_angle_constraint,PDB_record_ID_1,?,?
59250,Torsion_angle_constraint,PDB_model_num_1,?,?
59260,Torsion_angle_constraint,PDB_strand_ID_1,?,?
59270,Torsion_angle_constraint,PDB_ins_code_1,?,?
59280,Torsion_angle_constraint,PDB_residue_no_1,?,?
59290,Torsion_angle_constraint,PDB_residue_name_1,?,?
59300,Torsion_angle_constraint,PDB_atom_name_1,?,?
59310,Torsion_angle_constraint,PDB_record_ID_2,?,?
59320,Torsion_angle_constraint,PDB_model_num_2,?,?
59330,Torsion_angle_constraint,PDB_strand_ID_2,?,?
59340,Torsion_angle_constraint,PDB_ins_code_2,?,?
59350,Torsion_angle_constraint,PDB_residue_no_2,?,?
59360,Torsion_angle_constraint,PDB_residue_name_2,?,?
59370,Torsion_angle_constraint,PDB_atom_name_2,?,?
59380,Torsion_angle_constraint,PDB_record_ID_3,?,?
59390,Torsion_angle_constraint,PDB_model_num_3,?,?
59400,Torsion_angle_constraint,PDB_strand_ID_3,?,?
59410,Torsion_angle_constraint,PDB_ins_code_3,?,?
59420,Torsion_angle_constraint,PDB_residue_no_3,?,?
59430,Torsion_angle_constraint,PDB_residue_name_3,?,?
59440,Torsion_angle_constraint,PDB_atom_name_3,?,?
59450,Torsion_angle_constraint,PDB_record_ID_4,?,?
59460,Torsion_angle_constraint,PDB_model_num_4,?,?
59470,Torsion_angle_constraint,PDB_strand_ID_4,?,?
59480,Torsion_angle_constraint,PDB_ins_code_4,?,?
59490,Torsion_angle_constraint,PDB_residue_no_4,?,?
59500,Torsion_angle_constraint,PDB_residue_name_4,?,?
59510,Torsion_angle_constraint,PDB_atom_name_4,?,?
59520,Torsion_angle_constraint,Auth_entity_assembly_ID_1,?,?
59530,Torsion_angle_constraint,Auth_asym_ID_1,?,?
59540,Torsion_angle_constraint,Auth_chain_ID_1,?,?
59550,Torsion_angle_constraint,Auth_seq_ID_1,?,?
59560,Torsion_angle_constraint,Auth_comp_ID_1,?,?
59570,Torsion_angle_constraint,Auth_atom_ID_1,?,?
59580,Torsion_angle_constraint,Auth_alt_ID_1,?,?
59590,Torsion_angle_constraint,Auth_atom_name_1,?,?
59600,Torsion_angle_constraint,Auth_entity_assembly_ID_2,?,?
59610,Torsion_angle_constraint,Auth_asym_ID_2,?,?
59620,Torsion_angle_constraint,Auth_chain_ID_2,?,?
59630,Torsion_angle_constraint,Auth_seq_ID_2,?,?
59640,Torsion_angle_constraint,Auth_comp_ID_2,?,?
59650,Torsion_angle_constraint,Auth_atom_ID_2,?,?
59660,Torsion_angle_constraint,Auth_alt_ID_2,?,?
59670,Torsion_angle_constraint,Auth_atom_name_2,?,?
59680,Torsion_angle_constraint,Auth_entity_assembly_ID_3,?,?
59690,Torsion_angle_constraint,Auth_asym_ID_3,?,?
59700,Torsion_angle_constraint,Auth_chain_ID_3,?,?
59710,Torsion_angle_constraint,Auth_seq_ID_3,?,?
59720,Torsion_angle_constraint,Auth_comp_ID_3,?,?
59730,Torsion_angle_constraint,Auth_atom_ID_3,?,?
59740,Torsion_angle_constraint,Auth_alt_ID_3,?,?
59750,Torsion_angle_constraint,Auth_atom_name_3,?,?
59760,Torsion_angle_constraint,Auth_entity_assembly_ID_4,?,?
59770,Torsion_angle_constraint,Auth_asym_ID_4,?,?
59780,Torsion_angle_constraint,Auth_chain_ID_4,?,?
59790,Torsion_angle_constraint,Auth_seq_ID_4,?,?
59800,Torsion_angle_constraint,Auth_comp_ID_4,?,?
59810,Torsion_angle_constraint,Auth_atom_ID_4,?,?
59820,Torsion_angle_constraint,Auth_alt_ID_4,?,?
59830,Torsion_angle_constraint,Auth_atom_name_4,?,?
59840,Torsion_angle_constraint,Sf_ID,?,?
59850,Torsion_angle_constraint,Entry_ID,C,Entry ID
59860,Torsion_angle_constraint,Torsion_angle_constraint_list_ID,?,?
59870,TA_constraint_comment_org,ID,?,?
59880,TA_constraint_comment_org,Comment_text,?,?
59890,TA_constraint_comment_org,Comment_begin_line,?,?
59900,TA_constraint_comment_org,Comment_begin_column,?,?
59910,TA_constraint_comment_org,Comment_end_line,?,?
59920,TA_constraint_comment_org,Comment_end_column,?,?
59930,TA_constraint_comment_org,Sf_ID,?,?
59940,TA_constraint_comment_org,Entry_ID,?,?
59950,TA_constraint_comment_org,Torsion_angle_constraint_list_ID,?,?
59960,TA_constraint_parse_err,ID,?,?
59970,TA_constraint_parse_err,Content,?,?
59980,TA_constraint_parse_err,Begin_line,?,?
59990,TA_constraint_parse_err,Begin_column,?,?
60000,TA_constraint_parse_err,End_line,?,?
60010,TA_constraint_parse_err,End_column,?,?
60020,TA_constraint_parse_err,Sf_ID,?,?
60030,TA_constraint_parse_err,Entry_ID,?,?
60040,TA_constraint_parse_err,Torsion_angle_constraint_list_ID,?,?
60050,TA_constraint_parse_file,ID,?,?
60060,TA_constraint_parse_file,Name,?,?
60070,TA_constraint_parse_file,Sf_ID,?,?
60080,TA_constraint_parse_file,Entry_ID,?,?
60090,TA_constraint_parse_file,Torsion_angle_constraint_list_ID,?,?
60100,TA_constraint_conv_err,ID,?,?
60110,TA_constraint_conv_err,Parse_file_ID,?,?
60120,TA_constraint_conv_err,Parse_file_constraint_ID,?,?
60130,TA_constraint_conv_err,Conv_error_type,?,?
60140,TA_constraint_conv_err,Conv_error_note,?,?
60150,TA_constraint_conv_err,Sf_ID,?,?
60160,TA_constraint_conv_err,Entry_ID,?,?
60170,TA_constraint_conv_err,Torsion_angle_constraint_list_ID,?,?
60180,RDC_constraint_list,Sf_category,?,?
60190,RDC_constraint_list,Sf_framecode,?,?
60200,RDC_constraint_list,Entry_ID,C,Entry ID
60210,RDC_constraint_list,Sf_ID,?,?
60220,RDC_constraint_list,ID,C,RDC constraint
60230,RDC_constraint_list,Name,?,?
60240,RDC_constraint_list,Data_file_name,?,?
60250,RDC_constraint_list,Constraint_file_ID,?,?
60260,RDC_constraint_list,Block_ID,?,?
60270,RDC_constraint_list,Potential_type,?,?
60280,RDC_constraint_list,Constraint_type,?,?
60290,RDC_constraint_list,NEF_constraint_origin,?,?
60300,RDC_constraint_list,Tensor_entity_assembly_ID,?,?
60310,RDC_constraint_list,Tensor_comp_index_ID,?,?
60320,RDC_constraint_list,Tensor_seq_ID,?,?
60330,RDC_constraint_list,Tensor_comp_ID,?,?
60340,RDC_constraint_list,Tensor_auth_entity_assembly_ID,?,?
60350,RDC_constraint_list,Tensor_auth_asym_ID,?,?
60360,RDC_constraint_list,Tensor_auth_seq_ID,?,?
60370,RDC_constraint_list,Tensor_auth_comp_ID,?,?
60380,RDC_constraint_list,Dipolar_constraint_calib_method,C,Calibration method
60390,RDC_constraint_list,Tensor_magnitude,?,?
60400,RDC_constraint_list,Tensor_rhombicity,?,?
60410,RDC_constraint_list,Mol_align_tensor_axial_sym_mol,?,?
60420,RDC_constraint_list,Mol_align_tensor_rhombic_mol,?,?
60430,RDC_constraint_list,General_order_param_int_motions,?,?
60440,RDC_constraint_list,Bond_length_usage_flag,C,Bond length usage
60450,RDC_constraint_list,Assumed_H_N_bond_length,C,H-N bond length
60460,RDC_constraint_list,Assumed_H_C_bond_length,C,N-C bond length
60470,RDC_constraint_list,Assumed_C_N_bond_length,C,C-N bond length
60480,RDC_constraint_list,Data_file_format,?,?
60490,RDC_constraint_list,Details,?,?
60500,RDC_constraint_list,Text_data_format,?,?
60510,RDC_constraint_list,Text_data,?,?
60520,RDC_constraint_expt,Experiment_ID,?,?
60530,RDC_constraint_expt,Experiment_name,?,?
60540,RDC_constraint_expt,Method_ID,?,?
60550,RDC_constraint_expt,Method_label,?,?
60560,RDC_constraint_expt,Sample_ID,?,?
60570,RDC_constraint_expt,Sample_label,?,?
60580,RDC_constraint_expt,Sample_state,?,?
60590,RDC_constraint_expt,Sf_ID,?,?
60600,RDC_constraint_expt,Entry_ID,?,?
60610,RDC_constraint_expt,RDC_constraint_list_ID,?,?
60620,RDC_constraint_software,Software_ID,?,?
60630,RDC_constraint_software,Software_label,?,?
60640,RDC_constraint_software,Method_ID,?,?
60650,RDC_constraint_software,Method_label,?,?
60660,RDC_constraint_software,Sf_ID,?,?
60670,RDC_constraint_software,Entry_ID,?,?
60680,RDC_constraint_software,RDC_constraint_list_ID,?,?
60690,RDC_constraint,Index_ID,?,?
60700,RDC_constraint,ID,C,RDC constraint ID
60710,RDC_constraint,Combination_ID,?,?
60720,RDC_constraint,Assembly_atom_ID_1,?,?
60730,RDC_constraint,Entity_assembly_ID_1,C,Entity assembly ID
60740,RDC_constraint,Entity_ID_1,C,Entity ID
60750,RDC_constraint,Comp_index_ID_1,C,Sequence number
60760,RDC_constraint,Seq_ID_1,?,?
60770,RDC_constraint,Comp_ID_1,C,Chem compound code
60780,RDC_constraint,Atom_ID_1,C,Atom one name
60790,RDC_constraint,Atom_type_1,?,?
60800,RDC_constraint,Atom_isotope_number_1,?,?
60810,RDC_constraint,Resonance_ID_1,?,?
60820,RDC_constraint,Assembly_atom_ID_2,?,?
60830,RDC_constraint,Entity_assembly_ID_2,?,?
60840,RDC_constraint,Entity_ID_2,?,?
60850,RDC_constraint,Comp_index_ID_2,?,?
60860,RDC_constraint,Seq_ID_2,?,?
60870,RDC_constraint,Comp_ID_2,?,?
60880,RDC_constraint,Atom_ID_2,C,Atom two name
60890,RDC_constraint,Atom_type_2,?,?
60900,RDC_constraint,Atom_isotope_number_2,?,?
60910,RDC_constraint,Resonance_ID_2,?,?
60920,RDC_constraint,Weight,?,?
60930,RDC_constraint,RDC_val,C,RDC value
60940,RDC_constraint,RDC_val_err,?,?
60950,RDC_constraint,Target_value,?,?
60960,RDC_constraint,Target_value_uncertainty,?,?
60970,RDC_constraint,RDC_lower_bound,?,?
60980,RDC_constraint,RDC_upper_bound,?,?
60990,RDC_constraint,RDC_lower_linear_limit,C,RDC value error
61000,RDC_constraint,RDC_upper_linear_limit,?,?
61010,RDC_constraint,RDC_val_scale_factor,?,?
61020,RDC_constraint,RDC_bond_length,?,?
61030,RDC_constraint,RDC_distant_dependent,?,?
61040,RDC_constraint,Source_experiment_ID,?,?
61050,RDC_constraint,PDB_record_ID_1,?,?
61060,RDC_constraint,PDB_model_num_1,?,?
61070,RDC_constraint,PDB_strand_ID_1,?,?
61080,RDC_constraint,PDB_ins_code_1,?,?
61090,RDC_constraint,PDB_residue_no_1,?,?
61100,RDC_constraint,PDB_residue_name_1,?,?
61110,RDC_constraint,PDB_atom_name_1,?,?
61120,RDC_constraint,PDB_record_ID_2,?,?
61130,RDC_constraint,PDB_model_num_2,?,?
61140,RDC_constraint,PDB_strand_ID_2,?,?
61150,RDC_constraint,PDB_ins_code_2,?,?
61160,RDC_constraint,PDB_residue_no_2,?,?
61170,RDC_constraint,PDB_residue_name_2,?,?
61180,RDC_constraint,PDB_atom_name_2,?,?
61190,RDC_constraint,Auth_entity_assembly_ID_1,?,?
61200,RDC_constraint,Auth_asym_ID_1,?,?
61210,RDC_constraint,Auth_chain_ID_1,?,?
61220,RDC_constraint,Auth_seq_ID_1,?,?
61230,RDC_constraint,Auth_comp_ID_1,?,?
61240,RDC_constraint,Auth_atom_ID_1,?,?
61250,RDC_constraint,Auth_alt_ID_1,?,?
61260,RDC_constraint,Auth_atom_name_1,?,?
61270,RDC_constraint,Auth_entity_assembly_ID_2,?,?
61280,RDC_constraint,Auth_asym_ID_2,?,?
61290,RDC_constraint,Auth_chain_ID_2,?,?
61300,RDC_constraint,Auth_seq_ID_2,?,?
61310,RDC_constraint,Auth_comp_ID_2,?,?
61320,RDC_constraint,Auth_atom_ID_2,?,?
61330,RDC_constraint,Auth_alt_ID_2,?,?
61340,RDC_constraint,Auth_atom_name_2,?,?
61350,RDC_constraint,Sf_ID,?,?
61360,RDC_constraint,Entry_ID,C,Entry ID
61370,RDC_constraint,RDC_constraint_list_ID,?,?
61380,RDC_constraint_comment_org,ID,?,?
61390,RDC_constraint_comment_org,Comment_text,?,?
61400,RDC_constraint_comment_org,Comment_begin_line,?,?
61410,RDC_constraint_comment_org,Comment_begin_column,?,?
61420,RDC_constraint_comment_org,Comment_end_line,?,?
61430,RDC_constraint_comment_org,Comment_end_column,?,?
61440,RDC_constraint_comment_org,Sf_ID,?,?
61450,RDC_constraint_comment_org,Entry_ID,?,?
61460,RDC_constraint_comment_org,RDC_constraint_list_ID,?,?
61470,RDC_constraint_parse_err,ID,?,?
61480,RDC_constraint_parse_err,Content,?,?
61490,RDC_constraint_parse_err,Begin_line,?,?
61500,RDC_constraint_parse_err,Begin_column,?,?
61510,RDC_constraint_parse_err,End_line,?,?
61520,RDC_constraint_parse_err,End_column,?,?
61530,RDC_constraint_parse_err,Sf_ID,?,?
61540,RDC_constraint_parse_err,Entry_ID,?,?
61550,RDC_constraint_parse_err,RDC_constraint_list_ID,?,?
61560,RDC_constraint_parse_file,ID,?,?
61570,RDC_constraint_parse_file,Name,?,?
61580,RDC_constraint_parse_file,Sf_ID,?,?
61590,RDC_constraint_parse_file,Entry_ID,?,?
61600,RDC_constraint_parse_file,RDC_constraint_list_ID,?,?
61610,RDC_constraint_conv_err,ID,?,?
61620,RDC_constraint_conv_err,RDC_constr_parse_file_ID,?,?
61630,RDC_constraint_conv_err,Parse_file_constraint_ID,?,?
61640,RDC_constraint_conv_err,Conv_error_type,?,?
61650,RDC_constraint_conv_err,Conv_error_note,?,?
61660,RDC_constraint_conv_err,Sf_ID,?,?
61670,RDC_constraint_conv_err,Entry_ID,?,?
61680,RDC_constraint_conv_err,RDC_constraint_list_ID,?,?
61690,J_three_bond_constraint_list,Sf_category,?,?
61700,J_three_bond_constraint_list,Sf_framecode,?,?
61710,J_three_bond_constraint_list,Entry_ID,C,Entry ID
61720,J_three_bond_constraint_list,Sf_ID,?,?
61730,J_three_bond_constraint_list,ID,C,J coupling constraint list ID
61740,J_three_bond_constraint_list,Name,?,?
61750,J_three_bond_constraint_list,Data_file_name,?,?
61760,J_three_bond_constraint_list,Data_file_format,?,?
61770,J_three_bond_constraint_list,Constraint_file_ID,?,?
61780,J_three_bond_constraint_list,Block_ID,?,?
61790,J_three_bond_constraint_list,Text_data_format,?,?
61800,J_three_bond_constraint_list,Text_data,?,?
61810,J_three_bond_constraint_list,Details,?,?
61820,J_three_bond_constraint_expt,Experiment_ID,?,?
61830,J_three_bond_constraint_expt,Experiment_name,?,?
61840,J_three_bond_constraint_expt,Method_ID,?,?
61850,J_three_bond_constraint_expt,Method_label,?,?
61860,J_three_bond_constraint_expt,Sample_ID,?,?
61870,J_three_bond_constraint_expt,Sample_label,?,?
61880,J_three_bond_constraint_expt,Sample_state,?,?
61890,J_three_bond_constraint_expt,Sf_ID,?,?
61900,J_three_bond_constraint_expt,Entry_ID,?,?
61910,J_three_bond_constraint_expt,J_three_bond_constraint_list_ID,?,?
61920,J_three_bond_constraint_software,Software_ID,?,?
61930,J_three_bond_constraint_software,Software_label,?,?
61940,J_three_bond_constraint_software,Method_ID,?,?
61950,J_three_bond_constraint_software,Method_label,?,?
61960,J_three_bond_constraint_software,Sf_ID,?,?
61970,J_three_bond_constraint_software,Entry_ID,?,?
61980,J_three_bond_constraint_software,J_three_bond_constraint_list_ID,?,?
61990,J_three_bond_constraint,ID,C,Coupling constant constraint ID
62000,J_three_bond_constraint,Assembly_atom_ID_1,?,?
62010,J_three_bond_constraint,Entity_assembly_ID_1,C,Entity assembly ID
