Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
55650,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Entity_ID_1,N,?,INTEGER,NOT NULL,N,?,?,Entity,ID,Y,80,?,N,N,N,?,Gen_dist_constraint,Entity_ID_1,int,Pointer to '_Entity.ID',?
55660,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Comp_index_ID_1,N,?,INTEGER,NOT NULL,N,?,?,Entity_comp_index,ID,Y,90,?,N,N,N,?,Gen_dist_constraint,Comp_index_ID_1,int,Pointer to '_Entity_comp_index.ID',?
55670,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Seq_ID_1,N,?,INTEGER,NOT NULL,N,?,?,Entity_poly_seq,Num,Y,100,?,N,N,N,?,Gen_dist_constraint,Seq_ID_1,int,Pointer to '_Entity_poly_seq.Num',?
55680,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Comp_ID_1,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp,ID,Y,110,?,N,N,N,?,Gen_dist_constraint,Comp_ID_1,code,Pointer to '_Chem_comp.ID',?
55690,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Atom_ID_1,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp_atom,Atom_ID,Y,120,?,N,N,N,?,Gen_dist_constraint,Atom_ID_1,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
55700,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Atom_type_1,N,?,VARCHAR(15),NOT NULL,N,?,?,?,?,Y,130,?,N,N,N,?,Gen_dist_constraint,Atom_type_1,code,The value for this tag is a standard IUPAC abbreviation for an element (i.e.$ H$ C$ P$ etc).,?
55710,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Atom_isotope_number_1,N,?,INTEGER,?,N,?,?,?,?,Y,140,?,N,N,N,?,Gen_dist_constraint,Atom_isotope_number_1,int,The number of combined protons and neutrons for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
55720,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Resonance_ID_1,N,?,INTEGER,?,N,?,?,Resonance,ID,Y,150,?,N,N,N,?,Gen_dist_constraint,Resonance_ID_1,int,Pointer to '_Resonance.ID',?
55730,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Assembly_atom_ID_2,N,?,INTEGER,?,N,?,?,Atom,Assembly_atom_ID,Y,160,?,N,N,N,?,Gen_dist_constraint,Assembly_atom_ID_2,int,Pointer to '_Atom.Assembly_atom_ID',?
55740,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Entity_assembly_ID_2,N,?,INTEGER,NOT NULL,N,?,?,Entity_assembly,ID,Y,170,?,N,N,N,?,Gen_dist_constraint,Entity_assembly_ID_2,int,Pointer to '_Entity_assembly.ID',?
55750,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Entity_ID_2,N,?,INTEGER,NOT NULL,N,?,?,Entity,ID,Y,180,?,N,N,N,?,Gen_dist_constraint,Entity_ID_2,int,Pointer to '_Entity.ID',?
55760,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Comp_index_ID_2,N,?,INTEGER,NOT NULL,N,?,?,Entity_comp_index,ID,Y,190,?,N,N,N,?,Gen_dist_constraint,Comp_index_ID_2,int,Pointer to '_Entity_comp_index.ID',?
55770,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Seq_ID_2,N,?,INTEGER,NOT NULL,N,?,?,Entity_poly_seq,Num,Y,200,?,N,N,N,?,Gen_dist_constraint,Seq_ID_2,int,Pointer to '_Entity_poly_seq.Num',?
55780,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Comp_ID_2,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp,ID,Y,210,?,N,N,N,?,Gen_dist_constraint,Comp_ID_2,code,Pointer to '_Chem_comp.ID',?
55790,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Atom_ID_2,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp_atom,Atom_ID,Y,220,?,N,N,N,?,Gen_dist_constraint,Atom_ID_2,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
55800,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Atom_type_2,N,?,VARCHAR(15),NOT NULL,N,?,?,?,?,Y,230,?,N,N,N,?,Gen_dist_constraint,Atom_type_2,code,The value for this tag is a standard IUPAC abbreviation for an element (i.e.$ H$ C$ P$ etc).,?
55810,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Atom_isotope_number_2,N,?,INTEGER,?,N,?,?,?,?,Y,240,?,N,N,N,?,Gen_dist_constraint,Atom_isotope_number_2,int,The number of combined protons and neutrons for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
55820,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Resonance_ID_2,N,?,INTEGER,?,N,?,?,Resonance,ID,Y,250,?,N,N,N,?,Gen_dist_constraint,Resonance_ID_2,int,Pointer to '_Resonance.ID',?
55830,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Intensity_val,N,?,FLOAT,?,N,?,?,?,?,Y,260,?,N,N,N,?,Gen_dist_constraint,Intensity_val,float,Intensity val,?
55840,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Intensity_lower_val_err,N,?,FLOAT,?,N,?,?,?,?,Y,270,?,N,N,N,?,Gen_dist_constraint,Intensity_lower_val_err,float,Intensity lower val err,?
55850,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Intensity_upper_val_err,N,?,FLOAT,?,N,?,?,?,?,Y,280,?,N,N,N,?,Gen_dist_constraint,Intensity_upper_val_err,float,Intensity upper val err,?
55860,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Distance_val,N,?,FLOAT,?,N,?,?,?,?,Y,290,3,N,N,N,?,Gen_dist_constraint,Distance_val,float,A single value assigned to the distance constraint.,?
55870,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Target_val,N,?,FLOAT,?,N,?,?,?,?,Y,300,?,N,N,N,?,Gen_dist_constraint,Target_val,float,The target value for the distance constraint value.,?
55880,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Target_val_uncertainty,N,?,FLOAT,?,N,?,?,?,?,Y,310,?,N,N,N,?,Gen_dist_constraint,Target_val_uncertainty,float,The uncertainty in the target value for the distance constraint value.,?
55890,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Lower_linear_limit,N,?,FLOAT,?,N,?,?,?,?,Y,320,?,N,N,N,?,Gen_dist_constraint,Lower_linear_limit,float,The lower limit for the linear distance constraint value.,?
55900,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Upper_linear_limit,N,?,FLOAT,?,N,?,?,?,?,Y,330,?,N,N,N,?,Gen_dist_constraint,Upper_linear_limit,float,The upper limit for the distance constraint value.,?
55910,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Distance_lower_bound_val,N,?,FLOAT,?,N,?,?,?,?,Y,340,2,N,N,N,?,Gen_dist_constraint,Distance_lower_bound_val,float,The value of the lower bound for the distance constraint.,?
55920,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Distance_upper_bound_val,N,?,FLOAT,?,N,?,?,?,?,Y,350,4,N,N,N,?,Gen_dist_constraint,Distance_upper_bound_val,float,The value of the upper bound for the distance constraint.,?
55930,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Contribution_fractional_val,N,?,FLOAT,?,N,?,?,?,?,Y,360,?,N,N,N,?,Gen_dist_constraint,Contribution_fractional_val,float,Fractional contribution of the constraint,?
55940,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Weight,N,?,FLOAT,?,N,?,?,?,?,Y,370,?,N,N,N,?,Gen_dist_constraint,Weight,float,The weighting value applied to the distance constraint value.,?
55950,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Spectral_peak_ID,N,?,INTEGER,?,N,?,?,Peak,ID,Y,380,?,N,N,N,?,Gen_dist_constraint,Spectral_peak_ID,int,Pointer to '_Peak.ID',?
55960,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Spectral_peak_list_ID,N,?,INTEGER,?,N,?,?,Spectral_peak_list,ID,Y,390,?,N,N,N,?,Gen_dist_constraint,Spectral_peak_list_ID,int,Pointer to '_Spectral_peak_list.ID',?
55970,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_record_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,400,14034,N,N,N,?,Gen_dist_constraint,PDB_record_ID_1,code,The value is an integer that identifies a record in the atom_site list. This is a place holder for the atom record number extracted from a PDB formatted file.,?
55980,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_model_num_1,N,?,INTEGER,?,N,?,?,?,?,Y,410,1,N,N,N,?,Gen_dist_constraint,PDB_model_num_1,int,PDB model number.,?
55990,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_strand_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,420,A,N,N,N,?,Gen_dist_constraint,PDB_strand_ID_1,code,PDB strand id.,?
56000,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_ins_code_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,430,?,N,N,N,?,Gen_dist_constraint,PDB_ins_code_1,code,PDB insertion code.,?
56010,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_residue_no_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,440,6,N,N,N,?,Gen_dist_constraint,PDB_residue_no_1,code,PDB residue number.,?
56020,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_residue_name_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,450,TYR,N,N,N,?,Gen_dist_constraint,PDB_residue_name_1,code,PDB residue name.,?
56030,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_atom_name_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,460,CD1,N,N,N,?,Gen_dist_constraint,PDB_atom_name_1,code,PDB atom name.,?
56040,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_record_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,470,14034,N,N,N,?,Gen_dist_constraint,PDB_record_ID_2,code,The value is an integer that identifies a record in the atom_site list. This is a place holder for the atom record number extracted from a PDB formatted file.,?
56050,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_model_num_2,N,?,INTEGER,?,N,?,?,?,?,Y,480,1,N,N,N,?,Gen_dist_constraint,PDB_model_num_2,int,PDB model number.,?
56060,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_strand_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,490,A,N,N,N,?,Gen_dist_constraint,PDB_strand_ID_2,code,PDB strand id.,?
56070,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_ins_code_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,500,?,N,N,N,?,Gen_dist_constraint,PDB_ins_code_2,code,PDB insertion code.,?
56080,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_residue_no_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,510,6,N,N,N,?,Gen_dist_constraint,PDB_residue_no_2,code,PDB residue number.,?
56090,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_residue_name_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,520,TYR,N,N,N,?,Gen_dist_constraint,PDB_residue_name_2,code,PDB residue name.,?
56100,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.PDB_atom_name_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,530,CD1,N,N,N,?,Gen_dist_constraint,PDB_atom_name_2,code,PDB atom name.,?
56110,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_entity_assembly_ID_1,N,?,INTEGER,?,N,?,?,?,?,Y,540,2,N,N,N,?,Gen_dist_constraint,Auth_entity_assembly_ID_1,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
56120,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_asym_ID_1,N,?,CHAR(12),?,N,?,?,?,?,Y,550,?,N,N,N,?,Gen_dist_constraint,Auth_asym_ID_1,code,An alternative identifier for Asym_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Asym_ID. This item is provided as a place holder for information extracted from distance constraint files generated by various software applications.,?
56130,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_chain_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,560,A,N,N,N,?,Gen_dist_constraint,Auth_chain_ID_1,code,Author assigned chain ID,?
56140,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_seq_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,570,-3,N,N,N,?,Gen_dist_constraint,Auth_seq_ID_1,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
56150,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_comp_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,580,DPN,N,N,N,?,Gen_dist_constraint,Auth_comp_ID_1,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
56160,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_atom_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,590,HB1,N,N,N,?,Gen_dist_constraint,Auth_atom_ID_1,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
56170,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_alt_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,600,?,N,N,N,?,Gen_dist_constraint,Auth_alt_ID_1,code,Author's alternate location identifier.,?
56180,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_atom_name_1,N,?,CHAR(12),?,N,?,?,?,?,Y,610,?,N,N,N,?,Gen_dist_constraint,Auth_atom_name_1,atcode,Author's atom name.,?
56190,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_entity_assembly_ID_2,N,?,INTEGER,?,N,?,?,?,?,Y,620,2,N,N,N,?,Gen_dist_constraint,Auth_entity_assembly_ID_2,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
56200,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_asym_ID_2,N,?,CHAR(12),?,N,?,?,?,?,Y,630,?,N,N,N,?,Gen_dist_constraint,Auth_asym_ID_2,code,An alternative identifier for Asym_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Asym_ID. This item is provided as a place holder for information extracted from distance constraint files generated by various software applications.,?
56210,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_chain_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,640,A,N,N,N,?,Gen_dist_constraint,Auth_chain_ID_2,code,Author assigned chain ID,?
56220,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_seq_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,650,-3,N,N,N,?,Gen_dist_constraint,Auth_seq_ID_2,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
56230,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_comp_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,660,DPN,N,N,N,?,Gen_dist_constraint,Auth_comp_ID_2,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
56240,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_atom_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,670,HB1,N,N,N,?,Gen_dist_constraint,Auth_atom_ID_2,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
56250,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_alt_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,680,?,N,N,N,?,Gen_dist_constraint,Auth_alt_ID_2,code,Author's alternate location identifier.,?
56260,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Auth_atom_name_2,N,?,CHAR(12),?,N,?,?,?,?,Y,690,?,N,N,N,?,Gen_dist_constraint,Auth_atom_name_2,atcode,Author's atom name.,?
56270,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Gen_dist_constraint_list,Sf_ID,Y,700,?,N,N,N,?,Gen_dist_constraint,Sf_ID,int,Pointer to '_Gen_dist_constraint_list.Sf_ID',?
56280,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,710,?,N,N,N,?,Gen_dist_constraint,Entry_ID,code,Pointer to '_Entry.ID',?
56290,general_distance_constraints,8,structure,715,Gen dist constraint,_Gen_dist_constraint.Gen_dist_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Gen_dist_constraint_list,ID,Y,720,?,N,N,N,?,Gen_dist_constraint,Gen_dist_constraint_list_ID,int,Pointer to '_Gen_dist_constraint_list.ID',?
56300,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.ID,N,?,INTEGER,NOT NULL,Y,?,Y,?,?,Y,10,?,N,N,N,?,Gen_dist_constraint_comment_org,ID,int,An integer value that uniquely identifies the comment extracted from the distance constraint file.,?
56310,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Comment_text,N,?,TEXT,NOT NULL,N,?,?,?,?,Y,20,?,N,N,N,?,Gen_dist_constraint_comment_org,Comment_text,text,The text of the comment parsed from the distance constraint file.,?
56320,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Comment_begin_line,N,?,INTEGER,?,N,?,?,?,?,Y,30,?,N,N,N,?,Gen_dist_constraint_comment_org,Comment_begin_line,int,The line in the distance constraint file where the comment begins.,?
56330,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Comment_begin_column,N,?,INTEGER,?,N,?,?,?,?,Y,40,?,N,N,N,?,Gen_dist_constraint_comment_org,Comment_begin_column,int,The column in the distance constraint file where the comment begins.,?
56340,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Comment_end_line,N,?,INTEGER,?,N,?,?,?,?,Y,50,?,N,N,N,?,Gen_dist_constraint_comment_org,Comment_end_line,int,The line in the distance constraint file where the comment ends.,?
56350,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Comment_end_column,N,?,INTEGER,?,N,?,?,?,?,Y,60,?,N,N,N,?,Gen_dist_constraint_comment_org,Comment_end_column,int,The column in the distance constraint file where the comment ends.,?
56360,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Gen_dist_constraint_list,Sf_ID,Y,70,?,N,N,N,?,Gen_dist_constraint_comment_org,Sf_ID,int,Pointer to '_Gen_dist_constraint_list.Sf_ID',?
56370,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,80,?,N,N,N,?,Gen_dist_constraint_comment_org,Entry_ID,code,Pointer to '_Entry.ID',?
56380,general_distance_constraints,8,structure,715,Gen dist constraint comment,_Gen_dist_constraint_comment_org.Gen_dist_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Gen_dist_constraint_list,ID,Y,90,?,N,N,N,?,Gen_dist_constraint_comment_org,Gen_dist_constraint_list_ID,int,Pointer to '_Gen_dist_constraint_list.ID',?
56390,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.ID,N,?,INTEGER,NOT NULL,Y,?,Y,?,?,Y,10,?,N,N,N,?,Gen_dist_constraint_parse_err,ID,int,An integer value that uniquely identifies the error that occurred in parsing the distance constaint file.,?
56400,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.Content,N,?,TEXT,NOT NULL,N,?,?,?,?,Y,20,?,N,N,N,?,Gen_dist_constraint_parse_err,Content,text,The text content of the parse error.,?
56410,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.Begin_line,N,?,INTEGER,?,N,?,?,?,?,Y,30,?,N,N,N,?,Gen_dist_constraint_parse_err,Begin_line,int,The line in the distance constraint file where the parse error began.,?
56420,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.Begin_column,N,?,INTEGER,?,N,?,?,?,?,Y,40,?,N,N,N,?,Gen_dist_constraint_parse_err,Begin_column,int,The column in the distance constraint file where the parse error began.,?
56430,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.End_line,N,?,INTEGER,?,N,?,?,?,?,Y,50,?,N,N,N,?,Gen_dist_constraint_parse_err,End_line,int,The line in the distance constraint file where the parse error ended.,?
56440,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.End_column,N,?,INTEGER,?,N,?,?,?,?,Y,60,?,N,N,N,?,Gen_dist_constraint_parse_err,End_column,int,The column in the distance constraint file where the parse error ended.,?
56450,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Gen_dist_constraint_list,Sf_ID,Y,70,?,N,N,N,?,Gen_dist_constraint_parse_err,Sf_ID,int,Pointer to '_Gen_dist_constraint_list.Sf_ID',?
56460,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,80,?,N,N,N,?,Gen_dist_constraint_parse_err,Entry_ID,code,Pointer to '_Entry.ID',?
56470,general_distance_constraints,8,structure,715,Gen dist constraint parse err,_Gen_dist_constraint_parse_err.Gen_dist_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Gen_dist_constraint_list,ID,Y,90,?,N,N,N,?,Gen_dist_constraint_parse_err,Gen_dist_constraint_list_ID,int,Pointer to '_Gen_dist_constraint_list.ID',?
56480,general_distance_constraints,8,structure,715,Gen dist constraint parse file,_Gen_dist_constraint_parse_file.ID,N,?,INTEGER,NOT NULL,Y,Y,Y,?,?,Y,10,?,N,N,N,?,Gen_dist_constraint_parse_file,ID,int,An integer that uniquely defines the file from other files in the list.,?
56490,general_distance_constraints,8,structure,715,Gen dist constraint parse file,_Gen_dist_constraint_parse_file.Name,N,?,VARCHAR(31),NOT NULL,N,?,?,?,?,Y,20,?,N,N,N,?,Gen_dist_constraint_parse_file,Name,line,Name of the file from which the distance constraints were parsed.,?
56500,general_distance_constraints,8,structure,715,Gen dist constraint parse file,_Gen_dist_constraint_parse_file.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Gen_dist_constraint_list,Sf_ID,Y,30,?,N,N,N,?,Gen_dist_constraint_parse_file,Sf_ID,int,Pointer to '_Gen_dist_constraint_list.Sf_ID',?
56510,general_distance_constraints,8,structure,715,Gen dist constraint parse file,_Gen_dist_constraint_parse_file.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,40,?,N,N,N,?,Gen_dist_constraint_parse_file,Entry_ID,code,Pointer to '_Entry.ID',?
56520,general_distance_constraints,8,structure,715,Gen dist constraint parse file,_Gen_dist_constraint_parse_file.Gen_dist_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Gen_dist_constraint_list,ID,Y,50,?,N,N,N,?,Gen_dist_constraint_parse_file,Gen_dist_constraint_list_ID,int,Pointer to '_Gen_dist_constraint_list.ID',?
56530,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.ID,N,?,INTEGER,NOT NULL,Y,?,Y,?,?,Y,10,?,N,N,N,?,Gen_dist_constraint_conv_err,ID,int,An integer value that uniquely identifies the conversion error.,?
56540,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.Gen_dist_constraint_parse_file_ID,N,?,INTEGER,NOT NULL,N,?,?,Gen_dist_constraint_parse_file,ID,Y,20,?,N,N,N,?,Gen_dist_constraint_conv_err,Gen_dist_constraint_parse_file_ID,int,Pointer to '_Gen_dist_constraint_parse_file.ID',?
56550,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.Parse_file_constraint_ID,N,?,INTEGER,NOT NULL,N,?,?,?,?,Y,30,?,N,N,N,?,Gen_dist_constraint_conv_err,Parse_file_constraint_ID,int,Identifier for the constraint in the parse file that produced a conversion error.,?
56560,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.Conv_error_type,N,?,VARCHAR(31),NOT NULL,N,?,?,?,?,Y,40,?,N,N,N,?,Gen_dist_constraint_conv_err,Conv_error_type,line,Type of constraint conversion error.,?
56570,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.Conv_error_note,N,?,TEXT,?,N,?,?,?,?,Y,50,?,N,N,N,?,Gen_dist_constraint_conv_err,Conv_error_note,text,Text providing additional information regarding a converion error.,?
56580,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Gen_dist_constraint_list,Sf_ID,Y,60,?,N,N,N,?,Gen_dist_constraint_conv_err,Sf_ID,int,Pointer to '_Gen_dist_constraint_list.Sf_ID',?
56590,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,70,?,N,N,N,?,Gen_dist_constraint_conv_err,Entry_ID,code,Pointer to '_Entry.ID',?
